seed patch,detected target,spec_target,spec_predicate,bug_row_count,expected_buggy_functions,candidate_count,audited_candidate_count,audited_function,is_expected_for_any_bug_row,has_violation,confidence,analysis
e3862093ee93,pci_get_device,pci_get_device() function that returns a PCI device object,"When the returned pci_dev pointer is no longer needed, its reference count must be decremented by calling pci_dev_put()",3,octep_sriov_enable;pas_setup_mce_regs;pasemi_dma_init,158,10,pasemi_dma_init,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code has a definite security violation. Let me trace through the pci_get_device() calls and their corresponding pci_dev_put() calls:

**First violation - iob_pdev:**
- `iob_pdev = pci_get_device(PCI_VENDOR_ID_PASEMI, 0xa001, NULL);` - gets a reference
- The pointer is used for mapping and later for `pci_device_to_OF_node(iob_pdev)`
- `pci_dev_put(iob_pdev);` is called near the end - this is CORRECT

**Second violation - dma_pdev:**
- `dma_pdev = pci_get_device(PCI_VENDOR_ID_PASEMI, 0xa007, NULL);` - gets a reference
- The pointer is assigned to global variable `dma_pdev` and used throughout
- **NO pci_dev_put() call for dma_pdev** - this is a DEFINITE VIOLATION

**Third case - first loop with 0xa006 devices:**
- Multiple `pci_get_device()` calls in the loop, each getting a reference
- `pci_dev_put(pdev);` is called after the loop - this is CORRECT (handles the last NULL return)

**Fourth case - second loop with 0xa005 devices:**
- Multiple `pci_get_device()` calls in the loop, each getting a reference  
- `pci_dev_put(pdev);` is called after the loop - this is CORRECT (handles the last NULL return)

The critical issue is that `dma_pdev` gets a reference from `pci_get_device()` but never has `pci_dev_put()` called on it. Even though it's stored in a global variable (suggesting it might be used elsewhere), the security rule is clear: when the returned pci_dev pointer is no longer needed, its reference count must be decremented. Since this is an initialization function that completes successfully, the reference should be released unless there's a clear indication it's intentionally held for the lifetime of the module.

3. Confidence: HIGH

The missing `pci_dev_put(dma_pdev)` is a clear violation of the stated security rule, creating a definite reference count leak."
e3862093ee93,pci_get_device,pci_get_device() function that returns a PCI device object,"When the returned pci_dev pointer is no longer needed, its reference count must be decremented by calling pci_dev_put()",3,octep_sriov_enable;pas_setup_mce_regs;pasemi_dma_init,158,10,pasemi_register_i2c_devices,False,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code violates the security rule because it fails to call `pci_dev_put()` on the `pdev` pointer returned by `pci_get_device()`.

Let me trace through the code:

- The function uses `pci_get_device()` in a while loop: `while ((pdev = pci_get_device(PCI_VENDOR_ID_PASEMI, 0xa003, pdev)))`
- Each call to `pci_get_device()` returns a `pci_dev` pointer with an incremented reference count
- The function processes each device by getting its device node and registering I2C devices
- However, there is no corresponding `pci_dev_put()` call anywhere in the function to decrement the reference count

The loop pattern here is problematic because:
- Each iteration gets a new `pci_dev` pointer with an incremented reference count
- The previous pointer (if any) is overwritten without calling `pci_dev_put()`
- When the loop exits (when `pci_get_device()` returns NULL), the last valid `pdev` pointer is lost without its reference being decremented
- All the `pci_dev` structures obtained during the loop iterations have leaked references

The correct pattern should include `pci_dev_put(pdev)` before the loop continues to the next iteration, and proper handling when exiting the loop.

This is a definite violation because:
- The function obtains references via `pci_get_device()` but never releases them
- The references are not passed to any other function or stored anywhere for later cleanup
- There's no error handling that would clean up the references
- The function doesn't return the pointer for caller management

3. Confidence level: HIGH"
e3862093ee93,pci_get_device,pci_get_device() function that returns a PCI device object,"When the returned pci_dev pointer is no longer needed, its reference count must be decremented by calling pci_dev_put()",3,octep_sriov_enable;pas_setup_mce_regs;pasemi_dma_init,158,10,pas_setup_mce_regs,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code has multiple definite violations of the security rule. Let me analyze each pci_get_device() call:

**First loop violation:**
```c
dev = pci_get_device(PCI_VENDOR_ID_PASEMI, 0xa00a, NULL);
while (dev && reg < MAX_MCE_REGS) {
    // ... use dev ...
    dev = pci_get_device(PCI_VENDOR_ID_PASEMI, 0xa00a, dev);
    reg++;
}
```
This loop correctly passes the previous `dev` to the next `pci_get_device()` call, which automatically decrements the reference count of the previous device. However, when the loop exits (either because no more devices are found or `reg >= MAX_MCE_REGS`), the final `dev` pointer still holds a reference that is never released.

**Second violation:**
```c
dev = pci_get_device(PCI_VENDOR_ID_PASEMI, 0xa001, NULL);
if (dev && reg+4 < MAX_MCE_REGS) {
    // ... use dev ...
}
```
The `dev` pointer obtained here is never passed to `pci_dev_put()` or to another `pci_get_device()` call, so its reference count is never decremented.

**Third violation:**
```c
dev = pci_get_device(PCI_VENDOR_ID_PASEMI, 0xa009, NULL);
if (dev && reg+2 < MAX_MCE_REGS) {
    // ... use dev ...
}
```
Same issue - the `dev` pointer's reference count is never decremented.

The function only extracts configuration addresses from these devices and doesn't need to maintain long-term references to them. All three `pci_dev` pointers should have `pci_dev_put()` called on them before the function returns.

3. Confidence level: HIGH

The violations are clear and definite. Each `pci_get_device()` call increments a reference count that must be decremented, and this code fails to do so in multiple places, leading to memory leaks."
e3862093ee93,pci_get_device,pci_get_device() function that returns a PCI device object,"When the returned pci_dev pointer is no longer needed, its reference count must be decremented by calling pci_dev_put()",3,octep_sriov_enable;pas_setup_mce_regs;pasemi_dma_init,158,10,setup_ibs_ctl,False,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code has a definite memory leak violation. Let me trace through the execution:

The function uses `pci_get_device()` in a loop to iterate through all matching PCI devices. Each call to `pci_get_device()` returns a pointer with an incremented reference count that must be decremented with `pci_dev_put()`.

**The violation occurs in the normal execution path:**
- The loop continues until `pci_get_device()` returns NULL (no more devices)
- On each iteration, a new `cpu_cfg` pointer is obtained with an incremented reference count
- The loop processes each device but never calls `pci_dev_put()` for any of the devices in the normal flow
- When the loop exits normally (when `pci_get_device()` returns NULL), the last valid `cpu_cfg` pointer from the previous iteration still holds a reference that is never released

**Error path analysis:**
- There IS a `pci_dev_put(cpu_cfg)` call in the error path when the configuration write fails
- However, this only handles the error case, not the normal execution path

**The bug:**
Every `cpu_cfg` pointer obtained from `pci_get_device()` needs `pci_dev_put()` called on it, but the code only does this in the error path. In normal execution, all the device references leak because they're never decremented.

**Correct pattern should be:**
```c
do {
    cpu_cfg = pci_get_device(..., cpu_cfg);
    if (!cpu_cfg)
        break;
    // ... process device ...
    pci_dev_put(cpu_cfg);  // Missing in normal path
} while (1);
```

3. Confidence: HIGH

This is a clear violation of the reference counting rule with definite memory leaks in the normal execution path."
e3862093ee93,pci_get_device,pci_get_device() function that returns a PCI device object,"When the returned pci_dev pointer is no longer needed, its reference count must be decremented by calling pci_dev_put()",3,octep_sriov_enable;pas_setup_mce_regs;pasemi_dma_init,158,10,uncore_pci_sub_driver_init,False,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code contains a definite violation of the security rule. Here's my analysis:

**The violation occurs in the while loop:**
```c
while ((pci_sub_dev = pci_get_device(PCI_VENDOR_ID_INTEL, ids->device, pci_sub_dev))) {
    // ... processing code ...
}
```

**Why this is a violation:**

- `pci_get_device()` returns a pointer with an incremented reference count that must be decremented with `pci_dev_put()`
- The function processes each returned device but never calls `pci_dev_put()` to decrement the reference count
- Even though the pointer is passed back to `pci_get_device()` in the next iteration, this doesn't automatically handle the reference counting - the caller is still responsible for calling `pci_dev_put()`
- When the loop exits (either normally or via `continue` statements), the reference count remains elevated for all processed devices

**Why common false positive scenarios don't apply:**

- The pointer is not passed as a parameter from an external function
- While the pointer is used in a loop, it's not assigned to a persistent variable that maintains the reference
- The `continue` statements create early exit paths that skip `pci_dev_put()` calls
- The function doesn't return the pointer for caller management
- There's no error handling that properly decrements reference counts

**The security impact:**
This creates a memory leak where PCI device reference counts are never decremented, potentially preventing proper device cleanup and resource management.

3. Confidence level: HIGH

The violation is clear and definitive - `pci_get_device()` increments reference counts that are never decremented by corresponding `pci_dev_put()` calls."
e3862093ee93,pci_get_device,pci_get_device() function that returns a PCI device object,"When the returned pci_dev pointer is no longer needed, its reference count must be decremented by calling pci_dev_put()",3,octep_sriov_enable;pas_setup_mce_regs;pasemi_dma_init,158,10,octep_sriov_enable,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code contains a definite violation of the security rule. Let me analyze the key aspects:

**The violation:**
- `pci_get_device()` is called in a while loop: `while ((vf_pdev = pci_get_device(PCI_VENDOR_ID_CAVIUM, PCI_ANY_ID, vf_pdev)))`
- Each call to `pci_get_device()` increments the reference count of the returned `pci_dev` pointer
- The loop continues until either all VFs are found (`index == num_vfs`) or no more devices are found
- **Critical issue**: When the loop exits (either via `break` or natural termination), the final `vf_pdev` pointer still holds a reference that is never decremented with `pci_dev_put()`

**Why this is NOT a false positive:**
- The pointer is not passed as a parameter - it's locally obtained via `pci_get_device()`
- The pointer is not assigned to another variable that maintains the reference - it's only used locally
- There are no error handling paths that clean up this resource
- The function does not return the pointer for caller management
- The `vf_pdev` variable goes out of scope when the function returns, but the reference count remains incremented

**The leak scenario:**
- If the loop finds the required number of VFs and breaks, `vf_pdev` holds a reference to the last found device
- If the loop terminates naturally (no more devices), `vf_pdev` is NULL, but the previous iterations still leaked references
- In both cases, at least one reference count is not properly decremented

**Correct pattern should be:**
```c
while ((vf_pdev = pci_get_device(PCI_VENDOR_ID_CAVIUM, PCI_ANY_ID, vf_pdev))) {
    if (vf_pdev->device != pf->vf_devid) {
        pci_dev_put(vf_pdev); // Put back unwanted devices
        continue;
    }
    // ... use device ...
    if (++index == num_vfs) {
        pci_dev_put(vf_pdev); // Put back the last device
        break;
    }
}
```

3. Confidence level: HIGH

This is a clear violation of the reference counting rules for `pci_get_device()`. The pattern of using `pci_get_device()` in a loop without proper cleanup is a well-known source of memory leaks in kernel code."
c158cf914713,fwnode_get_named_child_node,A call to function fwnode_get_named_child_node,The returned fwnode pointer must be released with fwnode_handle_put.,2,mv88e6xxx_port_setup_leds;mvpp2_use_acpi_compat_mode,33,10,mv88e6xxx_port_setup_leds,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code violates the security rule because it fails to release the `leds` fwnode pointer obtained from `fwnode_get_named_child_node()`.

Here's the analysis:

**The violation:**
- Line 23: `leds = fwnode_get_named_child_node(p->fwnode, ""leds"");` - This acquires a reference to the ""leds"" child node
- The function has multiple return paths (lines 25, 35, 78, 82) but none of them call `fwnode_handle_put(leds)` to release the reference
- Even in the successful execution path (line 84), the `leds` pointer is never released

**Why this is a definite violation:**
- The `leds` pointer is only used locally within this function and is not assigned to any persistent data structure
- The pointer is not returned to the caller for them to manage
- There are no error handling paths that properly release the reference
- The `fwnode_for_each_child_node()` macro handles the `led` child nodes internally, but the parent `leds` node reference remains unreleased

**The correct fix would be:**
Add `fwnode_handle_put(leds);` before each return statement after the `leds` pointer is obtained, or use a single cleanup path with a goto statement.

3. Confidence: HIGH

This is a clear-cut case of a memory leak where an acquired fwnode reference is never released, violating the stated security rule."
c158cf914713,fwnode_get_named_child_node,A call to function fwnode_get_named_child_node,The returned fwnode pointer must be released with fwnode_handle_put.,2,mv88e6xxx_port_setup_leds;mvpp2_use_acpi_compat_mode,33,10,ub960_parse_dt_rxport_link_properties,False,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code contains a definite violation of the security rule. Here's my analysis:

**The violation occurs at line:**
```c
rxport->ser.fwnode = fwnode_get_named_child_node(link_fwnode, ""serializer"");
```

**Why this is a violation:**
- `fwnode_get_named_child_node()` returns a new fwnode pointer with an incremented reference count
- The returned pointer is assigned to `rxport->ser.fwnode` 
- The function then continues to use this pointer for property reading but never calls `fwnode_handle_put()` to release it
- When the function returns (either successfully or via error paths), the reference count remains elevated, causing a memory leak

**Critical issues:**
1. **No cleanup on success path**: The function returns 0 successfully without releasing the fwnode reference
2. **No cleanup on error paths**: After the fwnode is obtained, there are multiple error return paths (e.g., when `fwnode_property_read_u32()` fails) that don't release the reference
3. **Assignment doesn't transfer ownership**: Simply assigning the pointer to a struct member doesn't release the caller's responsibility to call `fwnode_handle_put()`

**This is NOT a false positive because:**
- The pointer is not returned to the caller for management
- The pointer is not passed as a parameter (it's locally obtained)
- There are no proper cleanup mechanisms in place
- The assignment to a struct member doesn't constitute proper reference management

The code should either call `fwnode_handle_put()` before returning, or implement proper cleanup in error handling paths.

3. Confidence: HIGH"
c158cf914713,fwnode_get_named_child_node,A call to function fwnode_get_named_child_node,The returned fwnode pointer must be released with fwnode_handle_put.,2,mv88e6xxx_port_setup_leds;mvpp2_use_acpi_compat_mode,33,10,mvpp2_use_acpi_compat_mode,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning explaining your analysis:

This code violates the security rule because `fwnode_get_named_child_node(port_fwnode, ""fixed-link"")` returns a fwnode pointer that must be released with `fwnode_handle_put()`, but the returned pointer is never released.

The function uses `fwnode_get_named_child_node()` in a boolean context within a return statement. The function only cares about whether a ""fixed-link"" child node exists (using the pointer's truthiness), but it doesn't store or return the pointer for the caller to manage. Once the return statement executes, the reference to the fwnode is lost, creating a memory leak.

The correct pattern would be:
```c
struct fwnode_handle *fixed_link = fwnode_get_named_child_node(port_fwnode, ""fixed-link"");
bool has_fixed_link = !!fixed_link;
fwnode_handle_put(fixed_link);
return (!fwnode_property_present(port_fwnode, ""phy-handle"") &&
        !fwnode_property_present(port_fwnode, ""managed"") &&
        !has_fixed_link);
```

This is not a case where:
- The pointer is passed as a parameter (it's a return value from fwnode_get_named_child_node)
- The pointer is assigned to maintain reference (it's used directly in boolean context)
- There are error handling paths (this is normal execution flow)
- The function returns the pointer (it returns a boolean)

3. Confidence level: HIGH

The violation is clear and definitive - the fwnode reference obtained from `fwnode_get_named_child_node()` is never released, violating the security rule."
c158cf914713,of_graph_get_remote_endpoint,A call to of_graph_get_remote_endpoint(),The returned device_node pointer must be released with of_node_put() when no longer needed,1,sun4i_tcon_of_get_id_from_port,19,10,rockchip_drm_encoder_set_crtc_endpoint_id,False,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code has a definite memory leak violation. Let me trace through the reference management:

- `en = of_graph_get_endpoint_by_regs(np, port, reg)` - This returns a device_node pointer with an incremented reference count that must be released with of_node_put()
- `ren = of_graph_get_remote_endpoint(en)` - This also returns a device_node pointer with an incremented reference count that must be released with of_node_put()

The violations are:
1. **`en` is never released**: After getting the endpoint node, it's used to get the remote endpoint but never freed with of_node_put(en)
2. **`ren` is never released**: After parsing the endpoint to extract the ID, the remote endpoint node is never freed with of_node_put(ren)

Both pointers are local variables that go out of scope when the function returns, but their reference counts remain incremented, causing memory leaks. The function extracts the endpoint ID (`ep.id`) and stores it in `rkencoder->crtc_endpoint_id`, but this is just copying an integer value - it doesn't maintain any reference to the device nodes.

The error paths also leak memory:
- If `of_graph_parse_endpoint()` fails, both `en` and `ren` are leaked
- If `of_graph_get_remote_endpoint()` returns NULL, `en` is leaked

This is a clear violation of the security rule requiring proper cleanup of device_node pointers returned by of_graph functions.

3. Confidence: HIGH"
c158cf914713,of_graph_get_remote_endpoint,A call to of_graph_get_remote_endpoint(),The returned device_node pointer must be released with of_node_put() when no longer needed,1,sun4i_tcon_of_get_id_from_port,19,10,lvds_probe,False,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

There is a DEFINITE security violation in this code. The function calls `of_graph_get_remote_endpoint(remote)` twice within the `-EINVAL` case of the switch statement, but never calls `of_node_put()` on the returned device_node pointers.

Specifically:
- Line: `if (of_graph_get_remote_endpoint(remote)) {` (first occurrence in port1 handling)
- Line: `if (of_graph_get_remote_endpoint(remote)) {` (second occurrence in port2 handling)

In both cases, `of_graph_get_remote_endpoint()` returns a device_node pointer that should be released with `of_node_put()`, but the code only uses these pointers in conditional checks and then discards them without proper cleanup.

The code does properly handle other device_node pointers:
- `port1` and `port2` are correctly released with `of_node_put(port1)` and `of_node_put(port2)`
- `remote` pointers are correctly released with `of_node_put(remote)` after each use

However, the return values from `of_graph_get_remote_endpoint()` are completely ignored after the conditional check, creating a memory leak.

The fix would be to store the return value and call `of_node_put()` on it:
```c
struct device_node *endpoint = of_graph_get_remote_endpoint(remote);
if (endpoint) {
    // existing logic
    of_node_put(endpoint);
}
```

3. Confidence: HIGH

This is a clear violation of the security rule with no ambiguity. The function definitively leaks device_node references returned by `of_graph_get_remote_endpoint()`."
c158cf914713,of_graph_get_remote_endpoint,A call to of_graph_get_remote_endpoint(),The returned device_node pointer must be released with of_node_put() when no longer needed,1,sun4i_tcon_of_get_id_from_port,19,10,sun4i_tcon_of_get_id_from_port,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning explaining your analysis:

This code definitively violates the security rule. Here's the analysis:

- The function calls `of_graph_get_remote_endpoint(ep)` which returns a device_node pointer that must be released with `of_node_put()`
- The returned pointer is stored in the local variable `remote`
- The code uses `remote` for property reading but never calls `of_node_put(remote)` to release the reference
- This happens in a loop, so multiple device_node references are leaked on each iteration
- There are two code paths after getting `remote`:
  1. `if (!remote) continue;` - this is fine, no leak here
  2. `of_property_read_u32(remote, ""reg"", &reg);` followed by `continue;` - this leaks the reference
- Even when `of_property_read_u32()` succeeds and `ret = reg;` is executed, the function continues the loop without releasing `remote`
- The function returns without ever calling `of_node_put()` on any of the `remote` pointers obtained

This is a clear memory leak violation. Each call to `of_graph_get_remote_endpoint()` increments the reference count of the returned device_node, and without corresponding `of_node_put()` calls, these references are never decremented, leading to memory leaks.

The fix would be to add `of_node_put(remote);` after using the `remote` pointer and before the `continue;` statements.

3. Confidence level: HIGH"
a508e33956b5,of_parse_phandle,A call to function of_parse_phandle that returns a device node pointer with incremented refcount.,The returned device node pointer must be released with of_node_put() when done to avoid refcount leak.,10,__cci_ace_get_port;amx3_idle_init;cdx_msi_domain_init;imx_pcie_probe;omap_usb2_probe;rcar_drif_bond_enabled;simplefb_get_memory_of;tegra210_xusb_padctl_probe;thermal_of_cm_lookup;vexpress_syscfg_probe,405,10,vexpress_syscfg_probe,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code contains a definite violation of the security rule. Let me trace through the problematic section:

```c
for_each_compatible_node(node, NULL, ""arm,vexpress,config-bus"") {
    struct device_node *bridge_np;

    bridge_np = of_parse_phandle(node, ""arm,vexpress,config-bridge"", 0);
    if (bridge_np != pdev->dev.parent->of_node)
        continue;

    of_platform_populate(node, NULL, NULL, &pdev->dev);
}
```

The violation occurs here:
- `of_parse_phandle()` is called and returns a device node pointer with an incremented reference count
- The returned pointer `bridge_np` is only used for a comparison with `pdev->dev.parent->of_node`
- After the comparison, regardless of whether the condition is true or false, the function continues without calling `of_node_put(bridge_np)`
- This creates a reference count leak because the reference obtained from `of_parse_phandle()` is never released

The correct code should be:
```c
bridge_np = of_parse_phandle(node, ""arm,vexpress,config-bridge"", 0);
if (bridge_np != pdev->dev.parent->of_node) {
    of_node_put(bridge_np);
    continue;
}
of_node_put(bridge_np);
```

This is not a case where:
- The pointer is passed as a parameter (it's locally obtained)
- The pointer is assigned to maintain reference elsewhere (it's only used for comparison)
- There's proper error handling (no cleanup is performed)
- The pointer is returned to caller (it's not returned)

3. Confidence: HIGH

The violation is clear and definite - every call to `of_parse_phandle()` must be paired with `of_node_put()`, and this code fails to do so in all execution paths."
a508e33956b5,of_parse_phandle,A call to function of_parse_phandle that returns a device node pointer with incremented refcount.,The returned device node pointer must be released with of_node_put() when done to avoid refcount leak.,10,__cci_ace_get_port;amx3_idle_init;cdx_msi_domain_init;imx_pcie_probe;omap_usb2_probe;rcar_drif_bond_enabled;simplefb_get_memory_of;tegra210_xusb_padctl_probe;thermal_of_cm_lookup;vexpress_syscfg_probe,405,10,thermal_of_cm_lookup,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:
This code contains a definite violation of the security rule. Here's the analysis:

- `tr_np = of_parse_phandle(child, ""trip"", 0);` calls of_parse_phandle() which returns a device node pointer with an incremented reference count
- The returned pointer `tr_np` is only used for a simple comparison: `if (tr_np != trip->priv)`
- After this comparison, the code continues with `continue;` or proceeds to the next section
- There is NO call to `of_node_put(tr_np)` anywhere in the function to release the reference
- The pointer is not assigned to any other variable that would maintain the reference
- The pointer is not returned to the caller for management
- The pointer is not stored in any data structure that would handle cleanup later

This creates a reference count leak because every call to `of_parse_phandle()` increments the reference count of the returned device node, but without a corresponding `of_node_put()` call, the reference count is never decremented. This can lead to memory leaks and prevent proper cleanup of device tree nodes.

The fix would be to add `of_node_put(tr_np);` after the comparison, regardless of whether the comparison succeeds or fails.

3. Confidence: HIGH

The violation is clear and unambiguous - there's a missing of_node_put() call for a pointer returned by of_parse_phandle(), with no alternative reference management mechanism in place."
a508e33956b5,of_parse_phandle,A call to function of_parse_phandle that returns a device node pointer with incremented refcount.,The returned device node pointer must be released with of_node_put() when done to avoid refcount leak.,10,__cci_ace_get_port;amx3_idle_init;cdx_msi_domain_init;imx_pcie_probe;omap_usb2_probe;rcar_drif_bond_enabled;simplefb_get_memory_of;tegra210_xusb_padctl_probe;thermal_of_cm_lookup;vexpress_syscfg_probe,405,10,tegra210_xusb_padctl_probe,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:
This code has a definite refcount leak violation. Here's the analysis:

- `np = of_parse_phandle(dev->of_node, ""nvidia,pmc"", 0)` obtains a device node pointer with an incremented reference count
- The pointer `np` is used to find a platform device with `of_find_device_by_node(np)`
- After this usage, the code continues through various checks and eventually reaches the `out:` label
- At the `out:` label, the function returns `&padctl->base` without ever calling `of_node_put(np)`
- The device node reference obtained from `of_parse_phandle()` is never released

The violation occurs in both execution paths:
- If `np` is NULL, the code jumps to `out:` and returns without issue (no leak here)
- If `np` is valid, the code uses it but never releases the reference before returning at `out:`

This is a clear memory leak where the reference count on the device node will never be decremented, potentially preventing the device node from being properly freed when the system no longer needs it.

The fix would be to add `of_node_put(np)` before the `out:` label or in appropriate locations after the node is no longer needed.

3. Confidence: HIGH"
a508e33956b5,of_parse_phandle,A call to function of_parse_phandle that returns a device node pointer with incremented refcount.,The returned device node pointer must be released with of_node_put() when done to avoid refcount leak.,10,__cci_ace_get_port;amx3_idle_init;cdx_msi_domain_init;imx_pcie_probe;omap_usb2_probe;rcar_drif_bond_enabled;simplefb_get_memory_of;tegra210_xusb_padctl_probe;thermal_of_cm_lookup;vexpress_syscfg_probe,405,10,simplefb_get_memory_of,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning explaining your analysis:

This code definitively violates the security rule. Here's the analysis:

- `np = of_parse_phandle(of_node, ""memory-region"", 0)` obtains a device node pointer with an incremented reference count
- The function uses `np` in `of_address_to_resource(np, 0, res)` to extract resource information
- After this usage, the function returns without calling `of_node_put(np)` to release the reference

There are multiple return paths in the function:
- `return NULL` when `np` is NULL (this is fine, no reference obtained)
- `return ERR_PTR(-ENOMEM)` when memory allocation fails - **LEAK: np reference not released**
- `return ERR_PTR(err)` when `of_address_to_resource` fails - **LEAK: np reference not released**
- `return res` on success - **LEAK: np reference not released**

The `np` pointer is not:
- Passed as a parameter (it's locally obtained)
- Assigned to another variable that would maintain the reference
- Returned to the caller for management
- Properly released in any code path

This is a clear reference count leak that will prevent the device node from being properly freed, leading to memory leaks and potential system instability.

3. Confidence level: HIGH

The violation is unambiguous - the function obtains a reference via `of_parse_phandle()` but never releases it with `of_node_put()` in any execution path."
a508e33956b5,of_parse_phandle,A call to function of_parse_phandle that returns a device node pointer with incremented refcount.,The returned device node pointer must be released with of_node_put() when done to avoid refcount leak.,10,__cci_ace_get_port;amx3_idle_init;cdx_msi_domain_init;imx_pcie_probe;omap_usb2_probe;rcar_drif_bond_enabled;simplefb_get_memory_of;tegra210_xusb_padctl_probe;thermal_of_cm_lookup;vexpress_syscfg_probe,405,10,omap_usb2_probe,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

Looking at the code, I can identify a definite violation of the security rule:

The function calls `of_parse_phandle(node, ""ctrl-module"", 0)` which returns a device node pointer that must be released with `of_node_put()`. The returned pointer is stored in `control_node`.

After the call, there are two error paths that can return without calling `of_node_put()`:

1. If `of_find_device_by_node(control_node)` returns NULL, the function returns -EINVAL without releasing `control_node`
2. If the function continues successfully through the rest of the code, it never calls `of_node_put(control_node)` before returning 0

The `control_node` pointer is only used temporarily to find the corresponding platform device, but the reference count acquired by `of_parse_phandle()` is never decremented. This creates a definite reference count leak.

The correct fix would be to add `of_node_put(control_node)` after the `of_find_device_by_node()` call, regardless of whether it succeeds or fails, since the node pointer is no longer needed after that point.

This is not a case where:
- The pointer is passed as a parameter (it's locally obtained)
- The pointer is assigned to maintain reference (it's only used temporarily)
- There's proper error handling (the cleanup is missing)
- The pointer is returned to caller (it's not returned)

3. Confidence: HIGH

The violation is clear and definite - `of_parse_phandle()` is called but `of_node_put()` is never called on the returned pointer in any code path."
a508e33956b5,of_parse_phandle,A call to function of_parse_phandle that returns a device node pointer with incremented refcount.,The returned device node pointer must be released with of_node_put() when done to avoid refcount leak.,10,__cci_ace_get_port;amx3_idle_init;cdx_msi_domain_init;imx_pcie_probe;omap_usb2_probe;rcar_drif_bond_enabled;simplefb_get_memory_of;tegra210_xusb_padctl_probe;thermal_of_cm_lookup;vexpress_syscfg_probe,405,10,imx_pcie_probe,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:

This code contains a definite violation of the security rule. Here's the analysis:

**The violation occurs here:**
```c
np = of_parse_phandle(node, ""fsl,imx7d-pcie-phy"", 0);
if (np) {
    struct resource res;
    
    ret = of_address_to_resource(np, 0, &res);
    if (ret) {
        dev_err(dev, ""Unable to map PCIe PHY\n"");
        return ret;  // ← VIOLATION: np is not released before return
    }
    imx_pcie->phy_base = devm_ioremap_resource(dev, &res);
    if (IS_ERR(imx_pcie->phy_base))
        return PTR_ERR(imx_pcie->phy_base);  // ← VIOLATION: np is not released before return
}
```

**Why this is a definite violation:**

1. `of_parse_phandle()` returns a device node pointer with an incremented reference count that must be released with `of_node_put()`

2. The code uses the returned pointer `np` to call `of_address_to_resource()` and then discards it without calling `of_node_put()`

3. There are two early return paths within the `if (np)` block that exit the function without releasing the reference:
   - When `of_address_to_resource()` fails
   - When `devm_ioremap_resource()` returns an error

4. Even in the successful path, the function continues and eventually returns without ever calling `of_node_put(np)`

**This is not a false positive because:**
- The pointer is not passed as a parameter (it's locally obtained)
- The pointer is not assigned to maintain the reference elsewhere
- There are no proper error handling paths that clean up the reference
- The function doesn't return the pointer for caller management
- The pointer is used locally and then abandoned

The correct fix would be to call `of_node_put(np)` after the resource extraction is complete, and also in the error paths.

3. Confidence: HIGH"
a508e33956b5,of_parse_phandle,A call to function of_parse_phandle that returns a device node pointer with incremented refcount.,The returned device node pointer must be released with of_node_put() when done to avoid refcount leak.,10,__cci_ace_get_port;amx3_idle_init;cdx_msi_domain_init;imx_pcie_probe;omap_usb2_probe;rcar_drif_bond_enabled;simplefb_get_memory_of;tegra210_xusb_padctl_probe;thermal_of_cm_lookup;vexpress_syscfg_probe,405,10,cdx_msi_domain_init,True,True,HIGH,"1. Decision: YES

2. Detailed reasoning:
This code contains a definite violation of the security rule. Here's the analysis:

- `of_parse_phandle(np, ""msi-map"", 1)` returns a device node pointer with an incremented reference count
- The returned pointer is stored in `parent_node`
- The `parent_node` is used to get a fwnode handle via `of_fwnode_handle(parent_node)`
- However, there are multiple exit paths where `parent_node` is never released with `of_node_put()`:
  - When `!parent || !msi_get_domain_info(parent)` - the function returns NULL without calling `of_node_put(parent_node)`
  - When `!cdx_msi_domain` - the function returns NULL without calling `of_node_put(parent_node)`
  - Even in the successful path, the function returns without calling `of_node_put(parent_node)`

The `parent_node` pointer is not passed as a parameter, not assigned to maintain the reference elsewhere, and not returned to the caller. The `of_fwnode_handle()` call does not transfer ownership of the reference count - it just creates a fwnode wrapper around the device node.

This creates a definite reference count leak in all code paths, as the reference acquired by `of_parse_phandle()` is never properly released.

3. Confidence: HIGH

The violation is clear and unambiguous - there is no path through this function where the reference count acquired by `of_parse_phandle()` is properly released with `of_node_put()`."
